timestamp,Open,High,Low,Close,Position
2019-01-01 22:00:00,0.70506,0.70532,0.7044,0.70482,HOLD
2019-01-02 00:00:00,0.70477,0.70486,0.70226,0.7025,HOLD
2019-01-02 02:00:00,0.7024600000000001,0.7025,0.70016,0.7011,HOLD
2019-01-02 04:00:00,0.70114,0.70298,0.70039,0.70262,HOLD
2019-01-02 06:00:00,0.70268,0.7044600000000001,0.7025399999999999,0.70328,HOLD
2019-01-02 08:00:00,0.70324,0.70376,0.70098,0.7015399999999999,HOLD
2019-01-02 10:00:00,0.7015,0.70176,0.7007899999999999,0.70084,HOLD
2019-01-02 12:00:00,0.7008,0.70123,0.6982,0.6986,HOLD
2019-01-02 14:00:00,0.6986399999999999,0.70021,0.6983199999999999,0.6998800000000001,HOLD
2019-01-02 16:00:00,0.69994,0.70106,0.69945,0.6998800000000001,HOLD
2019-01-02 18:00:00,0.69984,0.69993,0.69882,0.6998,HOLD
2019-01-02 20:00:00,0.69984,0.70006,0.69818,0.6985,HOLD
2019-01-02 22:00:00,0.6985600000000001,0.6985600000000001,0.6726800000000001,0.69166,HOLD
2019-01-03 00:00:00,0.69172,0.69396,0.69172,0.69366,HOLD
2019-01-03 02:00:00,0.6937,0.6945600000000001,0.69289,0.6933600000000001,HOLD
2019-01-03 04:00:00,0.6933,0.69481,0.69298,0.69426,HOLD
2019-01-03 06:00:00,0.6943,0.6965600000000001,0.69338,0.69618,HOLD
2019-01-03 08:00:00,0.69613,0.6974,0.6957399999999999,0.69628,HOLD
2019-01-03 10:00:00,0.69623,0.6971,0.69514,0.6954600000000001,HOLD
2019-01-03 12:00:00,0.6954100000000001,0.6988,0.6954100000000001,0.69877,HOLD
2019-01-03 14:00:00,0.69882,0.69986,0.69814,0.69963,HOLD
2019-01-03 16:00:00,0.69958,0.70196,0.69896,0.70162,HOLD
2019-01-03 18:00:00,0.7016600000000001,0.7017100000000001,0.70017,0.70022,HOLD
2019-01-03 20:00:00,0.70027,0.7006600000000001,0.69995,0.7005,HOLD
2019-01-03 22:00:00,0.70039,0.70144,0.69994,0.7006,HOLD
2019-01-04 00:00:00,0.70065,0.70186,0.69938,0.70167,HOLD
2019-01-04 02:00:00,0.70162,0.70302,0.70158,0.70296,HOLD
2019-01-04 04:00:00,0.703,0.703,0.7018,0.70196,HOLD
2019-01-04 06:00:00,0.70192,0.70277,0.7015600000000001,0.7023,HOLD
2019-01-04 08:00:00,0.70225,0.70543,0.70218,0.70472,HOLD
2019-01-04 10:00:00,0.70476,0.70494,0.70405,0.70436,HOLD
2019-01-04 12:00:00,0.70431,0.70476,0.7026600000000001,0.7043699999999999,HOLD
2019-01-04 14:00:00,0.70432,0.71048,0.70348,0.71048,BUY
2019-01-04 16:00:00,0.71054,0.7117600000000001,0.70944,0.71104,BUY
2019-01-04 18:00:00,0.71099,0.71243,0.71094,0.71162,BUY
2019-01-04 20:00:00,0.7116600000000001,0.71226,0.71112,0.71168,BUY
2019-01-06 22:00:00,0.7115199999999999,0.7124699999999999,0.71096,0.71233,BUY
2019-01-07 00:00:00,0.71238,0.71312,0.71148,0.71294,BUY
2019-01-07 02:00:00,0.7129800000000001,0.71378,0.71218,0.7135100000000001,BUY
2019-01-07 04:00:00,0.7134699999999999,0.7137899999999999,0.71305,0.71309,BUY
2019-01-07 06:00:00,0.71314,0.7138899999999999,0.71222,0.71367,BUY
2019-01-07 08:00:00,0.71372,0.71418,0.71282,0.71286,BUY
2019-01-07 10:00:00,0.71291,0.71325,0.7122,0.71254,BUY
2019-01-07 12:00:00,0.71249,0.71402,0.71249,0.7134699999999999,BUY
2019-01-07 14:00:00,0.7135199999999999,0.71392,0.71234,0.7137399999999999,BUY
2019-01-07 16:00:00,0.7136899999999999,0.7147,0.7126399999999999,0.7147,BUY
2019-01-07 18:00:00,0.7146600000000001,0.7149800000000001,0.71396,0.71424,BUY
2019-01-07 20:00:00,0.7143,0.7148899999999999,0.71414,0.7148,BUY
2019-01-07 22:00:00,0.71473,0.71487,0.71408,0.71448,BUY
2019-01-08 00:00:00,0.7145199999999999,0.7149399999999999,0.7133,0.71334,BUY
2019-01-08 02:00:00,0.71338,0.7148800000000001,0.7123,0.7128,BUY
2019-01-08 04:00:00,0.71275,0.71321,0.71224,0.71239,BUY
2019-01-08 06:00:00,0.71234,0.71326,0.7116399999999999,0.71206,BUY
2019-01-08 08:00:00,0.7121,0.71391,0.71204,0.71296,BUY
2019-01-08 10:00:00,0.71292,0.71372,0.7123,0.71372,BUY
2019-01-08 12:00:00,0.71368,0.7146100000000001,0.71278,0.71282,BUY
2019-01-08 14:00:00,0.71277,0.71448,0.7118,0.71285,BUY
2019-01-08 16:00:00,0.7129,0.71448,0.71262,0.71438,BUY
2019-01-08 18:00:00,0.71443,0.7145699999999999,0.7136600000000001,0.71396,BUY
