timestamp,Open,High,Low,Close,Position
2019-01-01 22:00:00,1.56376,1.56376,1.55646,1.55811,HOLD
2019-01-02 10:00:00,1.55811,1.55992,1.53834,1.54074,HOLD
2019-01-02 22:00:00,1.54093,1.55074,1.5403,1.54912,HOLD
2019-01-03 10:00:00,1.5491,1.54958,1.5343799999999999,1.5365,HOLD
2019-01-03 22:00:00,1.53673,1.53904,1.5323200000000001,1.53321,HOLD
2019-01-04 10:00:00,1.5332,1.5356,1.52404,1.5242,HOLD
2019-01-06 22:00:00,1.52496,1.52983,1.5242200000000001,1.52882,HOLD
2019-01-07 10:00:00,1.52882,1.5322200000000001,1.52328,1.526,HOLD
2019-01-07 22:00:00,1.52585,1.52644,1.51809,1.5201799999999999,HOLD
2019-01-08 10:00:00,1.52019,1.52484,1.51836,1.51878,HOLD
2019-01-08 22:00:00,1.51912,1.51935,1.51499,1.51714,HOLD
2019-01-09 10:00:00,1.51714,1.52702,1.51502,1.52486,HOLD
2019-01-09 22:00:00,1.5249,1.53052,1.52442,1.52461,HOLD
2019-01-10 10:00:00,1.5246,1.5277100000000001,1.52043,1.5220799999999999,HOLD
2019-01-10 22:00:00,1.52194,1.52435,1.51843,1.51936,HOLD
2019-01-11 10:00:00,1.51938,1.52654,1.51872,1.5215,HOLD
2019-01-13 22:00:00,1.5196399999999999,1.52531,1.5196399999999999,1.52118,HOLD
2019-01-14 10:00:00,1.52122,1.5246,1.51989,1.52328,HOLD
2019-01-14 22:00:00,1.52336,1.5243200000000001,1.51662,1.51762,HOLD
2019-01-15 10:00:00,1.51762,1.51779,1.5108700000000002,1.5139799999999999,HOLD
2019-01-15 22:00:00,1.51432,1.51451,1.5093299999999998,1.51346,HOLD
2019-01-16 10:00:00,1.51346,1.5141200000000001,1.5085600000000001,1.51016,HOLD
2019-01-16 22:00:00,1.5101200000000001,1.51518,1.50984,1.51328,HOLD
2019-01-17 10:00:00,1.5132700000000001,1.51821,1.50944,1.51217,HOLD
2019-01-17 22:00:00,1.5121,1.51332,1.51082,1.512,HOLD
2019-01-18 10:00:00,1.51199,1.51433,1.50433,1.50708,HOLD
2019-01-20 22:00:00,1.50737,1.51188,1.507,1.51108,HOLD
2019-01-21 10:00:00,1.51108,1.51276,1.5097399999999999,1.51132,HOLD
2019-01-21 22:00:00,1.51138,1.51538,1.51098,1.5142799999999998,HOLD
2019-01-22 10:00:00,1.5142799999999998,1.51824,1.5121799999999999,1.51709,HOLD
2019-01-22 22:00:00,1.51708,1.51796,1.51213,1.5124600000000001,HOLD
2019-01-23 10:00:00,1.51245,1.52252,1.51163,1.51862,HOLD
2019-01-23 22:00:00,1.51872,1.5204600000000001,1.51436,1.51474,HOLD
2019-01-24 10:00:00,1.51475,1.5191,1.50799,1.51004,HOLD
2019-01-24 22:00:00,1.50898,1.51086,1.5068,1.50996,HOLD
2019-01-25 10:00:00,1.5099799999999999,1.51305,1.50734,1.5077,HOLD
2019-01-27 22:00:00,1.50748,1.5092,1.50645,1.50864,HOLD
2019-01-28 10:00:00,1.50864,1.51857,1.50834,1.51526,HOLD
2019-01-28 22:00:00,1.51546,1.51868,1.51454,1.5165,HOLD
2019-01-29 10:00:00,1.5164799999999998,1.51902,1.51299,1.51708,HOLD
2019-01-29 22:00:00,1.5173,1.51852,1.51348,1.51359,HOLD
2019-01-30 10:00:00,1.51359,1.51376,1.5056100000000001,1.50963,HOLD
2019-01-30 22:00:00,1.50958,1.51146,1.50736,1.50851,HOLD
2019-01-31 10:00:00,1.5085,1.51194,1.50196,1.5023799999999998,HOLD
2019-01-31 22:00:00,1.5024,1.50758,1.5022799999999998,1.50729,HOLD
2019-02-01 10:00:00,1.50729,1.50826,1.49803,1.50084,HOLD
2019-02-03 22:00:00,1.49997,1.5007,1.49774,1.49824,HOLD
2019-02-04 10:00:00,1.49822,1.50304,1.4974100000000001,1.49948,HOLD
2019-02-04 22:00:00,1.49974,1.5007700000000002,1.49651,1.49684,HOLD
2019-02-05 10:00:00,1.49684,1.50076,1.49587,1.497,HOLD
2019-02-05 22:00:00,1.4974399999999999,1.5033299999999998,1.4970700000000001,1.50232,HOLD
2019-02-06 10:00:00,1.5023,1.50394,1.49862,1.50108,HOLD
2019-02-06 22:00:00,1.5013299999999998,1.50486,1.5004899999999999,1.50114,HOLD
2019-02-07 10:00:00,1.50112,1.51221,1.50007,1.50904,HOLD
2019-02-07 22:00:00,1.50842,1.51128,1.5076,1.50832,HOLD
2019-02-08 10:00:00,1.5083600000000001,1.51082,1.5016,1.50324,HOLD
2019-02-10 22:00:00,1.5021799999999998,1.50546,1.5004,1.50052,HOLD
2019-02-11 10:00:00,1.50051,1.50234,1.49794,1.49978,HOLD
2019-02-11 22:00:00,1.49956,1.5017200000000002,1.4959200000000001,1.49725,HOLD
2019-02-12 10:00:00,1.49724,1.5013,1.49543,1.49904,HOLD
2019-02-12 22:00:00,1.4995399999999999,1.50006,1.4960200000000001,1.4975,HOLD
2019-02-13 10:00:00,1.49748,1.49905,1.4923,1.49266,HOLD
2019-02-13 22:00:00,1.4924,1.49482,1.49148,1.4940200000000001,HOLD
2019-02-14 10:00:00,1.4940200000000001,1.5061799999999999,1.49386,1.5016399999999999,HOLD
2019-02-14 22:00:00,1.50147,1.50258,1.4987,1.4989,HOLD
2019-02-15 10:00:00,1.49889,1.49936,1.49276,1.49606,HOLD
2019-02-17 22:00:00,1.4967700000000002,1.4983799999999998,1.49469,1.49829,HOLD
2019-02-18 10:00:00,1.4982799999999998,1.50044,1.49571,1.49752,HOLD
