timestamp,Open,High,Low,Close,Position
2016-12-30 22:00:00,955.5,1166.8,879.1,901.3,HOLD
2017-01-06 22:00:00,901.3,940.3,751.5,832.1,HOLD
2017-01-13 22:00:00,832.1,916.9,812.7,900.4,HOLD
2017-01-20 22:00:00,900.4,939.5,882.0,921.2,HOLD
2017-01-27 22:00:00,921.2,1023.6,916.7,1013.9,HOLD
2017-02-03 22:00:00,1013.9,1079.8,947.2,980.1,HOLD
2017-02-10 22:00:00,1011.1,1062.5,990.0,1061.7,HOLD
2017-02-17 22:00:00,1061.7,1213.1,1052.6,1176.9,HOLD
2017-02-24 22:00:00,1176.9,1285.4,1153.5,1264.7,HOLD
2017-03-03 22:00:00,1287.1,1327.4,980.4,1105.6,HOLD
2017-03-10 22:00:00,1105.6,1258.1,1067.2,1109.7,HOLD
2017-03-17 21:00:00,1109.7,1119.7,948.5,963.3,HOLD
2017-03-24 21:00:00,963.3,1065.3,892.5,1054.3,HOLD
2017-03-31 21:00:00,1082.5,1207.4,1073.5,1199.5,HOLD
2017-04-07 21:00:00,1199.5,1233.2,1153.2,1182.3,HOLD
2017-04-14 21:00:00,1182.3,1256.4,1166.0,1242.6,HOLD
2017-04-21 21:00:00,1242.6,1369.9,1225.9,1310.0,HOLD
2017-04-28 21:00:00,1310.0,1645.0,1310.0,1589.1,HOLD
2017-05-05 21:00:00,1568.6,1883.2,1551.1,1693.4,HOLD
2017-05-12 21:00:00,1693.4,1916.7,1604.6,1910.9,HOLD
2017-05-19 21:00:00,1980.7,2778.5,1973.7,2302.4,BUY
2017-05-26 21:00:00,2302.4,2458.2,1911.2,2438.3,BUY
2017-06-02 21:00:00,2438.3,2923.5,2424.2,2826.5,BUY
2017-06-09 21:00:00,2826.5,2975.9,2059.9,2484.1,BUY
2017-06-16 21:00:00,2484.1,2769.1,2430.1,2713.0,BUY
2017-06-23 21:00:00,2713.0,2713.1,2268.7,2508.0,BUY
2017-06-30 21:00:00,2508.0,2641.1,2374.2,2576.3,BUY
2017-07-07 21:00:00,2492.3,2571.4,2151.7,2160.8,BUY
2017-07-14 21:00:00,2160.8,2949.1,1799.1,2639.1,BUY
2017-07-21 21:00:00,2639.1,2871.6,2403.0,2752.5,BUY
2017-07-28 21:00:00,2752.5,2942.8,2600.8,2830.9,BUY
2017-08-04 21:00:00,2830.9,3568.6,2830.8,3568.6,BUY
2017-08-11 21:00:00,3568.6,4473.5,3568.6,4012.9,BUY
2017-08-18 21:00:00,4012.4,4480.9,3602.5,4323.5,BUY
2017-08-25 21:00:00,4323.5,4922.0,4201.8,4871.6,BUY
2017-09-01 21:00:00,4871.6,4980.9,4001.3,4232.5,BUY
2017-09-08 21:00:00,4232.5,4405.3,2953.7,3734.2,BUY
